PERM,A-11080-64325,Withdrawn,H-1B,INDIA,21-02-2012,"1151 S TROOPER ROAD, SUITE D",,NORRISTOWN,ISITE TECHNOLOGIES INC,19403,PA,Norristown,PA,541511,Custom Computer Programming Services,63398,Operations Research Analysts,Level II,15-2031.00,Operations Research Analysts,OES,yr,IT,63398,,yr
PERM,A-11080-64329,Certified,H-1B,INDIA,03-11-2011,1 ADP BLVD.,,ROSELAND,"AUTOMATIC DATA PROCESSING, INC.",7068,NJ,ROSELAND,NJ,518210,"Data Processing, Hosting and Related Services",79165,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,117879.98,,yr
PERM,A-11080-64379,Certified,H-1B,INDIA,07-11-2011,27620 FARMINGTON ROAD,STE#B1,FARMINGTON HILLS,DAWN TECHNOLOGIES CORPORATION,48334,MI,Farmington Hills,MI,541512,Computer Systems Design Services,97490,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,97490,,yr
PERM,A-11080-64406,Certified-Expired,H-1B,INDIA,27-10-2011,6501 WILLIAM CANNON DRIVE WEST,MAIL DROP: OE62,AUSTIN,"FREESCALE SEMICONDUCTOR, INC.",78735,TX,Austin,TX,334413,Semiconductor and Related Device Manufacturing,108576,Engineering Managers,Level II,11-9041.00,Engineering Managers,OES,yr,Advanced Mfg,108576,,yr
PERM,A-11080-64437,Certified-Expired,H-1B,INDIA,04-10-2011,"4355 WEAVER PARKWAY, SUITE#330",,WARRENVILLE,3CORE SYSTEMS INC,60555,IL,Warrenville,IL,541511,Custom Computer Programming Services,95306,Computer and Information Systems Manager,Level II,11-3021.00,Computer and Information Systems Managers,OES,yr,IT,95306,,yr
PERM,A-11080-64450,Certified-Expired,H-1B,INDIA,20-10-2011,160 TECHNOLOGY DRIVE,,CANONSBURG,"NESS USA, INC.",15317,PA,Canonsburg,PA,541511,Custom Computer Programming Services,62712,Computer Systems Analysts,Level II,15-1051.00,Computer Systems Analysts,OES,yr,IT,62712,,yr
PERM,A-11080-64454,Certified-Expired,H-1B,INDIA,11-10-2011,"4355 WEAVER PARKWAY, SUITE#330",,WARRENVILLE,3CORE SYSTEMS INC,60555,IL,Warrenville,IL,541511,Custom Computer Programming Services,95306,Computer and Information Systems Manager,Level II,11-3021.00,Computer and Information Systems Managers,OES,yr,IT,95306,,yr
PERM,A-11080-64465,Certified,H-1B,INDIA,10-11-2011,630 PLAZA DRIVE,SUITE 200,HIGHLANDS RANCH,"ARCADIS U.S., INC.",80129,CO,Phoenix,AZ,541620,Environmental Consulting Services,63877,Mechanical Engineers,Level II,17-2141.00,Mechanical Engineers,OES,yr,Other Economic Sector,63887,,yr
PERM,A-11080-64468,Certified-Expired,,INDIA,20-10-2011,160 TECHNOLOGY DRIVE,,CANONSBURG,"NESS USA, INC.",15317,PA,Canonsburg,PA,541511,Custom Computer Programming Services,82722,"Computer Software Engineers, System Software",Level III,15-1032.00,"Computer Software Engineers, Systems Software",OES,yr,IT,82722,,yr
PERM,A-11080-64497,Certified,H-1B,INDIA,14-12-2011,5775 MOREHOUSE DRIVE,,SAN DIEGO,"QUALCOMM, INC.",92121,CA,San Diego,CA,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,76690,Database Administrators,Level IV,15-1061.00,Database Administrators,OES,yr,Advanced Mfg,76690,105900,yr
PERM,A-11080-64508,Certified-Expired,H-1B,INDIA,28-10-2011,2711 CENTERVILLE ROAD,SUITE 400,WILMINGTON,UBS SERVICES LLC,19808,DE,Jersey City,NJ,523110,Investment Banking and Securities Dealing,84885,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Finance,95000,,yr
PERM,A-11080-64544,Certified,H-1B,INDIA,06-01-2012,5775 MOREHOUSE DRIVE,,SAN DIEGO,"QUALCOMM, INC.",92121,CA,San Diego,CA,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,79498,"Computer Software Engineers, Systems Software",Level II,15-1032.00,"Computer Software Engineers, Systems Software",OES,yr,Advanced Mfg,79498,114492,yr
PERM,A-11081-64591,Denied,H-1B,INDIA,25-10-2011,"3160 DE LA CRUZ BLVD, SUITE 206",,SANTA CLARA,ACNOVATE CORPORATION,95054,CA,Santa Clara,CA,541511,Custom Computer Programming Services,92830,Computer Systems Analysts,Level III,15-1051.00,Computer Systems Analysts,OES,yr,IT,92830,,yr
PERM,A-11081-64592,Certified,H-1B,INDIA,29-11-2011,433 E. LAS COLINAS BLVD.,SUITE 1240,IRVING,"CIGNITI, INC.",75039,TX,Irving,TX,541511,Custom Computer Programming Services,81827,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,82000,90000,yr
PERM,A-11081-64597,Denied,H-1B,INDIA,25-10-2011,2500 WRANGLE HILL RD,STE 222,BEAR,VENSOFT LLC,19701,DE,Bear,DE,541511,Custom Computer Programming Services,68598,Programmer analyst,Level I,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,69000,,yr
PERM,A-11081-64635,Denied,H-1B,INDIA,09-11-2011,710 MEDTRONIC PARKWAY,,MINNEAPOLIS,"MEDTRONIC, INC.",55432,MN,Mounds View,MN,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,101483,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Advanced Mfg,107194,,yr
PERM,A-11081-64768,Certified-Expired,H-1B,INDIA,20-10-2011,19483 PRUNERIDGE AVENUE,M/S 4206,CUPERTINO,HEWLETT-PACKARD COMPANY,95014,CA,Cupertino,CA,33411,Computer and Peripheral Equipment Manufacturing,131518,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Advanced Mfg,131518,,yr
PERM,A-11081-64773,Certified-Expired,H-1B,INDIA,21-10-2011,325 LESTER ROAD NW SUITE A,,LAWRENCEVILLE,"SUNPLUS DATA GROUP, INC.",30044,GA,Lawrenceville,GA,541511,Custom Computer Programming Services,62130,Network and Computer Systems Administrator,Level II,15-1071.00,Network and Computer Systems Administrators,OES,yr,IT,70000,,yr
PERM,A-11081-64778,Certified-Expired,H-1B,INDIA,21-10-2011,2140 PERALTA BLVD,SUITE 213-C,FREMONT,TEKVISTA INC,94536,CA,Fremont,CA,5416,"Management, Scientific, and Technical Consulting Services",89024,Computer Programmers,Level IV,15-1021.00,Computer Programmers,OES,yr,Other Economic Sector,90000,,yr
PERM,A-11081-64798,Certified,H-1B,INDIA,13-12-2011,2880 SCOTT BLVD,,SANTA CLARA,RENESAS ELECTRONICS AMERICA INC.,95050,CA,Santa Clara,CA,334413,Semiconductor and Related Device Manufacturing,128773,Electronics Engineer,Level IV,17-2072.00,"Electronics Engineers, Except Computer",OES,yr,Advanced Mfg,128773,,yr
PERM,A-11081-64869,Denied,,INDIA,22-11-2011,356 KING STREET,KING STREET STATION,CHARLESTON,DIPU LLC,29401,SC,CHARLESTON,SC,445120,Convenience Stores,24981,"Stock Clerks-Stockroom, Warehouse, Storage Yard",Level IV,43-5081.03,"Stock Clerks- Stockroom, Warehouse, or Storage Yard",OES,yr,Retail,25000,,yr
PERM,A-11081-64890,Certified,H-1B,INDIA,12-12-2011,ONE FINANCIAL PLAZA,,HARTFORD,UNITED TECHNOLOGIES CORP,6101,CT,Hartford,CT,541990,"All Other Professional, Scientific, and Technical Services",97635,Compensation and Benefits Managers,Level IV,11-3041.00,Compensation and Benefits Managers,OES,yr,Other Economic Sector,97635,183600,yr
PERM,A-11081-64908,Denied,H-1B,INDIA,21-10-2011,100 MANPOWER PL.,,MILWAUKEE,MANPOWER PROFESSIONAL SERVICES,53212,WI,Atlanta,GA,541690,Other Scientific and Technical Consulting Services,91936,"Computer Software Engineers, Applications",Level III,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Other Economic Sector,91936,,yr
PERM,A-11081-64920,Certified,,INDIA,31-01-2012,4545 FULLER DRIVE,SUITE # 406,IRVING,TECHGENE SOLUTIONS LLC,75038,TX,Irving,TX,541330,Engineering Services,95930,"Computer Software Engineers, Systems Software",Level III,15-1032.00,"Computer Software Engineers, Systems Software",OES,yr,Aerospace,95930,,yr
PERM,A-11081-64929,Denied,F-1,INDIA,27-10-2011,113-25 QUEENS BLVD,SUITE #114 & 116,FOREST HILLS,"AMICUS SYSTEMS, INC",11375,NY,FOREST HILLS,NY,541511,Custom Computer Programming Services,84885,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,85000,,yr
PERM,A-11081-64942,Denied,H-1B,INDIA,18-01-2012,170 WEST TASMAN DRIVE,MAIL STOP: SJC 05/1/4,SAN JOSE,"CISCO SYSTEMS, INC.",95134,CA,Milpitas,CA,334111,Electronic Computer Manufacturing,122117,"Computer Software Engineers, Systems Software",,15-1032.00,"Computer Software Engineers, Systems Software",Other,yr,Advanced Mfg,122117,155000,yr
PERM,A-11081-64943,Denied,H-1B,INDIA,28-10-2011,24050 MADISON STREET,SUITE # 111,TORRANCE,"GARY J SCHUMMER, PHD, APC",90505,CA,Torrance,CA,541611,Administrative Management and General Management Consulting Services,38064,Market Research Analysts,Level I,19-3021.00,Market Research Analysts,OES,yr,Other Economic Sector,38064,,yr
PERM,A-11082-65006,Denied,H-1B,INDIA,01-11-2011,ONE CORPORATE PLACE SOUTH,3RD FLOOR,PISCATAWAY,"MARLABS, INC",8854,NJ,Piscataway,NJ,541511,Custom Computer Programming Services,105373,"Computer Software Engineer, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,105373,,yr
PERM,A-11082-65025,Denied,H-1B,INDIA,19-12-2011,4204 OKEECHOBEE ROAD,,FORT PIERCE,SAINT LUCIE COUNTY SCHOOL BOARD,34947,FL,Fort Pierce,FL,923110,Administration of Education Programs,37830,High School Biology Teacher,Level I,25-2031.00,"Secondary School Teachers, Except Special and Vocational Education",OES,yr,Other Economic Sector,40641,,yr
PERM,A-11082-65045,Denied,H-1B,INDIA,12-12-2011,103 MORGAN LANE,SUITE 102,PLAINSBORO,"COMPUNNEL SOFTWARE GROUP, INC.",8536,NJ,PLAINSBORO,NJ,541511,Custom Computer Programming Services,67850,NETWORK AND SYSTEMS ADMINISTRATORS,Level II,15-1071.00,Network and Computer Systems Administrators,OES,yr,IT,67850,,yr
PERM,A-11082-65080,Certified,H-1B,INDIA,08-12-2011,20 WEST 135TH ST.,,NEW YORK,LENOX TERRACE PHARMACY,10037,NY,New York,NY,446110,Pharmacies and Drug Stores,104478,Pharmacists,Level I,29-1051.00,Pharmacists,OES,yr,Retail,105920,,yr
PERM,A-11082-65082,Denied,H-1B,INDIA,25-10-2011,"15710 JFK BLVD., #500",,HOUSTON,"FSV PAYMENT SYSTEMS, INC.",77032,TX,Jacksonville,FL,541330,Engineering Services,97802,Computer Software Engineer,Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Aerospace,97802,,yr
PERM,A-11082-65102,Certified,H-1B,INDIA,23-12-2011,101 MORGAN LANE,SUIT # 303,PLAINSBORO,VAKTECH CORPORATION LLC,8536,NJ,Plainsboro,NJ,541512,Computer Systems Design Services,89024,"Computer Software Engineers, Applications",Level III,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,89024,,yr
PERM,A-11082-65108,Certified,H-1B,INDIA,01-02-2012,1 ADP BLVD.,,ROSELAND,"AUTOMATIC DATA PROCESSING, INC.",7068,NJ,HOFFMAN ESTATES,IL,518210,"Data Processing, Hosting and Related Services",61464,"Computer Software Engineers, Applications",Level I,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,87720,,yr
PERM,A-11082-65130,Certified,H-1B,INDIA,30-01-2012,"100 WOOD AVE S, SUITE112",,ISELIN,COMPUPLUS INTERNATIONAL INC,8830,NJ,Iselin,NJ,54151,Computer Systems Design and Related Services,56326,"Computer Software Engineers, Applications",Level I,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,70000,,yr
PERM,A-11082-65149,Certified,H-1B,INDIA,22-12-2011,103 MORGAN LANE,SUITE 102,PLAINSBORO,"COMPUNNEL SOFTWARE GROUP, INC.",8536,NJ,PLAINSBORO,NJ,541511,Custom Computer Programming Services,72675,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,72675,,yr
PERM,A-11082-65164,Certified,H-1B,INDIA,12-12-2011,1700 MARKET STREET,,PHILADELPHIA,DELOITTE CONSULTING LLP,19103,PA,Princeton,NJ,54161,Management Consulting Services,107182,Management Analysts,Level IV,13-1111.00,Management Analysts,OES,yr,Other Economic Sector,110000,,yr
PERM,A-11082-65196,Certified,,INDIA,20-01-2012,2085 E. FOOTHILL BLVD.,,PASADENA,M-S CASH DRAWER CORPORATION,91107,CA,Pasadena,CA,333313,Office Machinery Manufacturing,68619,Operations Research Analysts,Level II,15-2031.00,Operations Research Analysts,OES,yr,Advanced Mfg,68619,,yr
PERM,A-11082-65236,Certified-Expired,H-1B,INDIA,21-10-2011,"651 N BROAD STREET, SUITE 301",,MIDDLETOWN,GB TECH INC,19709,DE,Middletown,DE,541511,Custom Computer Programming Services,64917,Operations Research Analysts,Level III,15-2031.00,Operations Research Analysts,OES,yr,IT,64917,,yr
PERM,A-11082-65242,Certified,H-1B,INDIA,22-12-2011,ONE CORPORATE PLACE SOUTH,3RD FLOOR,PISCATAWAY,"MARLABS, INC",8854,NJ,Piscataway,NJ,541511,Custom Computer Programming Services,96658,Database Administrators,Level IV,15-1061.00,Database Administrators,OES,yr,IT,96658,,yr
PERM,A-11082-65263,Certified-Expired,D-1,INDIA,24-10-2011,145 E. MAIN STREET,,ELMSFORD,"MALABARHILL ENTERPRISES,INC.",10523,NY,Elmsford,NY,722110,Full-Service Restaurants,34247,Cook - Indian Specialty,Level IV,35-2014.00,"Cooks, Restaurant",OES,yr,Hospitality,34247,34247,yr
PERM,A-11082-65273,Certified,H-1B,INDIA,28-12-2011,1515 WALNUT GROVE,1ST FLOOR,ROSEMEAD,SOUTHERN CALIFORNIA EDISON,91770,CA,Irwindale,CA,2211,"Electric Power Generation, Transmission and Distribution",94411,Computer Systems Analysts,Level IV,15-1051.00,Computer Systems Analysts,OES,yr,Energy,108000,,yr
PERM,A-11082-65286,Certified,H-1B,INDIA,23-01-2012,2230 E. IMPERIAL HIGHWAY,,EL SEGUNDO,"DIRECTV, INC.",90245,CA,El Segundo,CA,515120,Television Broadcasting,62296,"Computer Software Engineer, Applications",Level I,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Other Economic Sector,62296,,yr
PERM,A-11082-65305,Denied,H-1B,INDIA,31-01-2012,8830 STANFORD BLVD,SUITE 312,COLUMBIA,PARADIGM INFOTECH INC,21045,MD,Columbia,MD,54151,Computer Systems Design and Related Services,80288,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,80288,,yr
PERM,A-11082-65322,Certified-Expired,L-1,INDIA,25-10-2011,500 FRANK W. BURR BLVD,SUITE # 50,TEANECK,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,7666,NJ,Teaneck,NJ,541512,Computer Systems Design Services,74360,Computer Systems Analyst,Level II,15-1051.00,Computer Systems Analysts,OES,yr,IT,84885,,yr
PERM,A-11082-65377,Certified-Expired,,INDIA,20-10-2011,"3160 DE LA CRUZ BLVD, SUITE 206",,SANTA CLARA,ACNOVATE CORPORATION,95054,CA,Santa Clara,CA,541511,Custom Computer Programming Services,92830,Computer Systems Analyst,Level III,15-1051.00,Computer Systems Analysts,OES,yr,IT,92830,,yr
PERM,A-11083-65448,Certified-Expired,C-1,INDIA,20-10-2011,9693 NW 45TH ST,,SUNRISE,SIVAKUMAR THALAMUTHU,33351,FL,Sunrise,FL,814110,Private Households,11.55,"Cook, Private Household",Level III,35-2013.00,"Cooks, Private Household",OES,hr,Other Economic Sector,11.55,,hr
PERM,A-11083-65492,Denied,H-1B,INDIA,15-12-2011,2550 US HIGHWAY NO 1,,NORTH BRUNSWICK,INFOVISION TECHNOLOGIES INC,8902,NJ,North Brunswick,NJ,541511,Custom Computer Programming Services,56326,"Computer Software Engineer, Applications",Level I,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,56326,,yr
PERM,A-11083-65520,Certified,H-1B,INDIA,08-12-2011,605 17TH AVENUE,,EAST MOLINE,"YASH TECHNOLOGIES, INC.",61244,IL,East Moline,IL,541512,Computer Systems Design Services,68765,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,69000,,yr
PERM,A-11083-65537,Certified-Expired,H-1B,INDIA,25-10-2011,ONE POST STREET,,SAN FRANCISCO,MCKESSON CORPORATION,94104,CA,Scottsdale,AZ,5419,"Other Professional, Scientific, and Technical Services",89190.4,Computer Systmes Analyst,Level III,15-1051.00,Computer Systems Analysts,OES,yr,Other Economic Sector,89190.4,,yr
PERM,A-11083-65566,Certified-Expired,H-1B,INDIA,24-10-2011,ONE EXCHANGE PLACE,STE 903,JERSEY CITY,TERRA INFOTECH INC,7302,NJ,JERSEY CITY,NJ,541519,Other Computer Related Services,117312,SOFTWARE ENGINEER,Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,117320,,yr
PERM,A-11083-65614,Certified,H-1B,INDIA,04-11-2011,300 ENTERPRISE COURT,SUITE 100,BLOOMFIELD HILLS,V2SOFT INC,48302,MI,Bloomfield Hills,MI,541511,Custom Computer Programming Services,83013,"Software Engineer, Systems Software",Level III,15-1032.00,"Computer Software Engineers, Systems Software",OES,yr,IT,94000,,yr
PERM,A-11083-65664,Denied,,INDIA,06-01-2012,1001 S STATE HWY 16,,FREDRICKSBURG,SAKKAR INVESTMENT INC,78624,TX,Fredericksburg,TX,447110,Gasoline Stations with Convenience Stores,32822,Accountant,Level I,13-2011.01,Accountants,OES,yr,Retail,32822,,yr
PERM,A-11083-65712,Certified,L-1,INDIA,11-01-2012,5775 MOREHOUSE DR,,SAN DIEGO,"QUALCOMM INNOVATION CENTER, INC.",92121,CA,San Diego,CA,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,76566,"Computer Software Engineers, Systems Software",Level II,15-1032.00,"Computer Software Engineers, Systems Software",Other,yr,Advanced Mfg,80336,120504,yr
PERM,A-11083-65762,Certified-Expired,H-1B,INDIA,20-10-2011,"1151 S TROOPER ROAD, SUITE D",,NORRISTOWN,ISITE TECHNOLOGIES INC,19403,PA,Norristown,PA,541511,Custom Computer Programming Services,63398,Operations Research Analysts,Level II,15-2031.00,Operations Research Analysts,OES,yr,IT,63398,,yr
PERM,A-11084-65812,Certified,H-1B,INDIA,27-01-2012,1150 CONNECTICUT AVENUE,SUITE 900,WASHINGTON,"WEBSULTING, LLC",20036,DC,Washington,DC,541511,Custom Computer Programming Services,116396.8,Computer Programmers,Level IV,15-1021.00,Computer Programmers,OES,yr,IT,124800,,yr
PERM,A-11084-65817,Certified,H-1B,INDIA,14-11-2011,"6300 LEGACY DR., R1-C10",,PLANO,ERICSSON INC.,75024,TX,Plano,TX,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,63419,Network and Computer Systems Administrators,Level II,15-1071.00,Network and Computer Systems Administrators,OES,yr,Advanced Mfg,78221,105829,yr
PERM,A-11084-65829,Certified-Expired,H-1B,INDIA,01-11-2011,160 TECHNOLOGY DRIVE,,CANONSBURG,"NESS USA, INC.",15317,PA,Canonsburg,PA,541511,Custom Computer Programming Services,62712,Computer System Analysts,Level II,15-1051.00,Computer Systems Analysts,OES,yr,IT,62712,,yr
PERM,A-11084-65861,Certified-Expired,H-1B,INDIA,25-10-2011,"630 FREEDOM BUSINESS CENTER DR, SUITE 115",,KING OF PRUSSIA,ANTHONY INFORMATION TECHNOLOGY INC,19406,PA,King of Prussia,PA,541511,Custom Computer Programming Services,47050,Operations Research Analysts,Level I,15-2031.00,Operations Research Analysts,OES,yr,IT,47050,,yr
PERM,A-11084-65869,Certified,H-4,INDIA,19-12-2011,2540 CENTER WEST PKWY,,AUGUSTA,PURDHIT & ASSOCIATES DBA STAYBRIDGE SUITES,30909,GA,AUGUSTA,GA,611519,Other Technical and Trade Schools,66331,General and Operations Managers,Level II,11-1021.00,General and Operations Managers,OES,yr,Educational Services,69000,,yr
PERM,A-11084-65906,Certified,H-1B,INDIA,30-01-2012,5775 MOREHOUSE DRIVE,,SAN DIEGO,"QUALCOMM, INC.",92121,CA,San Diego,CA,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,111218,"Computer Software Engineers, Systems Software",Level IV,15-1032.00,"Computer Software Engineers, Systems Software",OES,yr,Advanced Mfg,111218,145020,yr
PERM,A-11084-65946,Certified-Expired,,INDIA,13-10-2011,101 W.RENNER ROAD SUITE #250,,RICHARDSON,E COMPUTER TECHNOLOGIES INC,75082,TX,Richardson,TX,541511,Custom Computer Programming Services,81827,Computer Software Engineering and Applications,Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,81827,,yr
PERM,A-11084-65950,Certified-Expired,H-1B,INDIA,28-10-2011,500 FRANK W. BURR BLVD,SUITE # 50,TEANECK,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,7666,NJ,Teaneck,NJ,541512,Computer Systems Design Services,74360,Computer Systems Analyst,Level II,15-1051.00,Computer Systems Analysts,OES,yr,IT,84885,,yr
PERM,A-11084-65960,Certified-Expired,H-1B,INDIA,20-10-2011,2825 S. ELM,SUITE 101,FRESNO,"FRESNO OXYGEN AND WELDING SUPPLIERS, INC.",93706,CA,Fresno,CA,325120,Industrial Gas Manufacturing,71614,Manager of Specialty Gases Sales,Level III,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",OES,yr,Advanced Mfg,71614,,yr
PERM,A-11084-65978,Certified,H-1B,INDIA,09-12-2011,1616 SOUTH VOSS STE 350,,HOUSTON,INTERNATIONAL TECHNOLOGIES PRO LLC DBA IQ TECHPROS,77057,TX,Houston,TX,541511,Custom Computer Programming Services,58843,Database Administrators,Level II,15-1061.00,Database Administrators,OES,yr,IT,58843,61000,yr
PERM,A-11084-66080,Certified-Expired,H-1B,INDIA,28-10-2011,1 BATTERY PARK PLAZA,3RD FLOOR,NEW YORK,WORLD EDUCATION SERVICES,10004,NY,NEW YORK,NY,611710,Educational Support Services,40102,INTERNATIONAL CREDENTIALS EVALUATOR &TRAINER,Level I,25-9099.99,"Education, Training, and Library Workers, All Other",OES,yr,Educational Services,42870,,yr
PERM,A-11084-66114,Certified,H-1B,INDIA,13-03-2012,3000 MINUTEMAN ROAD,,ANDOVER,PHILIPS ELECTRONICS NORTH AMERICA CORPORATION,1810,MA,Murrysville,PA,334419,Other Electronic Component Manufacturing,85384,Computer Systems Analysts,Level IV,15-1051.00,Computer Systems Analysts,OES,yr,Advanced Mfg,103207,,yr
PERM,A-11084-66133,Denied,H-1B,INDIA,05-01-2012,74-24 88TH ROAD,SUITE: IL,WOODHAVEN,SV IT INC,11421,NY,WOODHAVEN,NY,541511,Custom Computer Programming Services,84885,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,85000,,yr
PERM,A-11086-66218,Denied,F-1,INDIA,20-12-2011,222 WEST LAS COLINAS BLVD.,SUITE 745E,IRVING,PERITUS INC,75039,TX,Irving,TX,541511,Custom Computer Programming Services,67704,Computer Systems Analyst,Level II,15-1051.00,Computer Systems Analysts,Other,yr,IT,67704,,yr
PERM,A-11086-66234,Certified-Expired,H-1B,INDIA,11-10-2011,5 INDEPENDENCE WAY,SUITE # 160,PRINCETON,"CORE EDUCATION AND CONSULTING SOLUTIONS, INC.",8540,NJ,Princeton,NJ,5416,"Management, Scientific, and Technical Consulting Services",72675,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,Other Economic Sector,73000,90000,yr
PERM,A-11086-66246,Certified-Expired,H-1B,INDIA,28-10-2011,113-25 QUEENS BLVD,SUITE #114 & 116,FOREST HILLS,"AMICUS SYSTEMS, INC",11375,NY,FOREST HILLS,NY,541511,Custom Computer Programming Services,68661,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",Level I,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,69000,,yr
PERM,A-11086-66249,Certified-Expired,H-1B,INDIA,04-10-2011,529 PLEASANT ST.,,ATTLEBORO,SENSATA TECHNOLOGIES INC,2703,MA,Attleboro,MA,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",85114,Mechanical Engineers,Level III,17-2141.00,Mechanical Engineers,OES,yr,Advanced Mfg,85114,87500,yr
PERM,A-11086-66260,Certified,H-1B,INDIA,07-11-2011,1001 EAST PALM AVENUE,,TAMPA,KFORCE INC.,33605,FL,Tampa,FL,5412,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",61984,Computer Systems Analysts,Level II,15-1051.00,Computer Systems Analysts,OES,yr,Finance,34,60,hr
PERM,A-11087-66279,Denied,H-1B,INDIA,21-12-2011,26 BROADWAY,11TH FLOOR,NEW YORK,SPEECHCYCLE,10004,NY,New York,NY,541511,Custom Computer Programming Services,59426,Network Operations Manager,Level I,15-1071.00,Network and Computer Systems Administrators,OES,yr,IT,59426,,yr
PERM,A-11087-66338,Certified,H-1B,INDIA,06-01-2012,"345 PLAINFIELD AVE,",SUITE # 301 & 302,EDISON,"DVR SOFTEK INC.,",8817,NJ,Edison,NJ,54151,Computer Systems Design and Related Services,75379,Computer Systems Analysts,Level II,15-1051.00,Computer Systems Analysts,OES,yr,IT,75379,95379,yr
PERM,A-11087-66461,Certified-Expired,L-1,INDIA,24-10-2011,ONE MICROSOFT WAY,,REDMOND,MICROSOFT CORPORATION,98052,WA,Redmond,WA,51121,Software Publishers,75629,"Computer Software Engineers, Systems Software",Level I,15-1032.00,"Computer Software Engineers, Systems Software",OES,yr,IT,88700,,yr
PERM,A-11087-66608,Certified,H-1B,INDIA,13-12-2011,ONE AT&T PLAZA,208 S. AKARD STREET,DALLAS,"AT&T, INC., AND ALL OF ITS SUBSIDIARIES AND AFFILIATES",75202,TX,San Ramon,CA,51721,Wireless Telecommunications Carriers (except Satellite),98301,Network Systems & Data Communications Analysts,Level IV,15-1081.00,Network Systems and Data Communications Analysts,OES,yr,IT,100000,,yr
PERM,A-11087-66612,Certified,H-1B,INDIA,30-01-2012,ONE AT&T PLAZA,208 S. AKARD STREET,DALLAS,"AT&T, INC., AND ALL OF ITS SUBSIDIARIES AND AFFILIATES",75202,TX,Richardson,TX,51721,Wireless Telecommunications Carriers (except Satellite),81827,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,yr,IT,90000,,yr
PERM,A-11087-66688,Certified,H-1B,INDIA,22-12-2011,"190 MIDDLESEX ESSEX TPKE, S#201",,ISELIN,EVANTAGE TECHNOLOGIES,8830,NJ,ISELIN,NJ,541511,Custom Computer Programming Services,108368,"Computer Software Engineers, Systems Software",Level IV,15-1032.00,"Computer Software Engineers, Systems Software",OES,yr,IT,108368,,yr
PERM,A-11088-66700,Certified-Expired,H-1B,INDIA,12-10-2011,BOX 91615,,LAKE CHARLES,MCNEESE STATE UNIVERSITY,70609,LA,Lake Charles,LA,611310,"Colleges, Universities, and Professional Schools",58230,"Business Teachers, Postsecondary",Level II,25-1011.00,"Business Teachers, Postsecondary",OES,yr,Educational Services,88000,,yr
